Holding Name,Trade Good,Holding Occupied,Total Value of Holding Production,Holdings Owner,Province Location Hex ID,Province Name,Province Owner
Poland Rye Farm,Rye,FALSE,52.8,Poland Nobility,1168,Horodło,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1168,Horodło,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland,1168,Horodło,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1168,Horodło,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1169,Grabowiec,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1169,Grabowiec,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,1169,Grabowiec,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1169,Grabowiec,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,1169,Grabowiec,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1169,Grabowiec,Poland
Poland Copper Mine,Copper,FALSE,43.2,Poland,1169,Grabowiec,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland Nobility,1169,Grabowiec,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,116A,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,116A,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,116A,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Merchants,116A,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland Nobility,116A,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),116A,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,116B,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,116B,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),116B,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Merchants,116B,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,116B,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Merchants,116B,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Merchants,116B,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland Nobility,116B,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,116C,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,116C,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,116C,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,116D,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,116D,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Polish Merchants,116D,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,116D,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),116E,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,116E,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,116E,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,116E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,116F,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Jewish Communities,116F,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,116F,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Jewish Communities,116F,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,116F,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland Nobility,116F,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Polish Clergy (Orthodox),1170,Jarosław,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1170,Jarosław,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1170,Jarosław,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1170,Jarosław,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland Nobility,1170,Jarosław,Poland
Poland Barley Farm,Barley,FALSE,105.6,Poland,1171,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland Nobility,1171,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,1171,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1171,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,1171,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Merchants,1171,,Poland
Poland Barley Farm,Barley,FALSE,70.4,Poland Nobility,1172,Sanok,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1172,Sanok,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1172,Sanok,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1172,Sanok,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1172,Sanok,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1172,Sanok,Poland
Poland Barley Farm,Barley,FALSE,35.2,Poland,1173,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1173,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland Nobility,1173,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Polish Merchants,1173,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1173,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Clergy (Orthodox),1173,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),1173,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland Nobility,1174,Przemyśl,Poland
Poland Barley Farm,Barley,FALSE,35.2,Polish Clergy (Orthodox),1174,Przemyśl,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1174,Przemyśl,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1174,Przemyśl,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland,1174,Przemyśl,Poland
Poland Oat Farm,Oats,FALSE,52.8,Polish Clergy (Orthodox),1174,Przemyśl,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1174,Przemyśl,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1175,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1175,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1175,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1175,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,1175,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1175,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1176,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1176,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Clergy (Orthodox),1176,,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland,1176,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland Nobility,1176,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland,1176,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Clergy (Orthodox),1176,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Polish Merchants,1177,Sambor,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1177,Sambor,Poland
Poland Wheat Farm,Wheat,FALSE,88,Polish Merchants,1177,Sambor,Poland
Poland Brewery,Beer,FALSE,104,Poland Nobility,1177,Sambor,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,1177,Sambor,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1177,Sambor,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1178,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,1178,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland Nobility,1178,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1178,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1178,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Polish Merchants,1179,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1179,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Merchants,1179,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1179,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1179,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1179,,Poland
Poland Oat Farm,Oats,FALSE,88,Polish Clergy (Orthodox),1179,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1179,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Merchants,1179,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Merchants,1179,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,117A,Stryj,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Clergy (Orthodox),117A,Stryj,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,117A,Stryj,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,117A,Stryj,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,117A,Stryj,Poland
Poland Brewery,Beer,FALSE,62.4,Polish Clergy (Orthodox),117A,Stryj,Poland
Poland Copper Mine,Copper,FALSE,129.6,Polish Merchants,117A,Stryj,Poland
Poland Barley Farm,Barley,FALSE,70.4,Polish Clergy (Orthodox),117B,Drohobycz,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,117B,Drohobycz,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,117B,Drohobycz,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,117B,Drohobycz,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,117B,Drohobycz,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,117B,Drohobycz,Poland
Poland Barley Farm,Barley,FALSE,52.8,Polish Clergy (Orthodox),117C,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Polish Clergy (Orthodox),117C,,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,117C,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,117C,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,117C,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Clergy (Orthodox),117C,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),117D,Horodok,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,117D,Horodok,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,117D,Horodok,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,117D,Horodok,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,117D,Horodok,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),117D,Horodok,Poland
Poland Coal Mine,Coal,FALSE,76.8,Polish Clergy (Orthodox),117D,Horodok,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),117E,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,117E,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,117E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,117E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),117E,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland Nobility,117E,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Merchants,117E,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Clergy (Orthodox),117F,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland Nobility,117F,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,117F,,Poland
Poland Brewery,Beer,FALSE,83.2,Polish Merchants,117F,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,117F,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1180,Lwów,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,1180,Lwów,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1180,Lwów,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1180,Lwów,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1180,Lwów,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1181,,Poland
Poland Barley Farm,Barley,FALSE,105.6,Polish Clergy (Orthodox),1181,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1181,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1181,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1181,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1181,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1181,,Poland
Poland Distillery,Spirits,FALSE,62.4,Polish Clergy (Orthodox),1181,,Poland
Poland Salt Mines,Salt,FALSE,153.6,Polish Clergy (Orthodox),1181,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1182,Bełz,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1182,Bełz,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland Nobility,1182,Bełz,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),1182,Bełz,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1182,Bełz,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1182,Bełz,Poland
Poland Distillery,Spirits,FALSE,62.4,Polish Clergy (Orthodox),1182,Bełz,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1183,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1183,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,1183,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1183,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1183,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,1183,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1183,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Merchants,1183,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1184,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1184,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1184,,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,1184,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1184,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1184,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,1184,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1185,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1185,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland,1185,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1185,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Polish Merchants,1185,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,1185,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland,1185,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Merchants,1185,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1186,Busk,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1186,Busk,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland,1186,Busk,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1186,Busk,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),1186,Busk,Poland
Poland Rye Farm,Rye,FALSE,52.8,Poland Nobility,1187,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,1187,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,1187,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,1187,,Poland
Poland Brewery,Beer,FALSE,20.8,Poland Nobility,1187,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland Nobility,1187,,Poland
Poland Copper Mine,Copper,FALSE,64.8,Polish Clergy (Orthodox),1187,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1188,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,1188,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1188,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1188,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Merchants,1188,,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland,1189,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Polish Clergy (Orthodox),1189,,Poland
Poland Rye Farm,Rye,FALSE,70.4,Poland,1189,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1189,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1189,,Poland
Poland Distillery,Spirits,FALSE,62.4,Poland,1189,,Poland
Poland Salt Mines,Salt,FALSE,76.8,Polish Merchants,1189,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),118A,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,118A,,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland Nobility,118A,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland Nobility,118A,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,118A,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland Nobility,118A,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),118B,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,118B,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,118B,,Poland
Poland Coal Mine,Coal,FALSE,57.6,Poland Nobility,118B,,Poland
Poland Rye Farm,Rye,FALSE,105.6,Poland,118C,Żydaczów,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,118C,Żydaczów,Poland
Poland Wheat Farm,Wheat,FALSE,105.6,Poland,118C,Żydaczów,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland Nobility,118C,Żydaczów,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland,118C,Żydaczów,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,118D,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,118D,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),118D,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Merchants,118D,,Poland
Poland Coal Mine,Coal,FALSE,76.8,Polish Clergy (Orthodox),118D,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,118E,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,118E,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,118E,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,118E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,118E,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Merchants,118E,,Poland
Poland Barley Farm,Barley,FALSE,70.4,Poland,118F,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,118F,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,118F,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),118F,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Poland Nobility,118F,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1190,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,1190,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1190,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,1190,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1190,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1190,,Poland
Poland Coal Mine,Coal,FALSE,76.8,Poland,1190,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1191,Halicz,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland Nobility,1191,Halicz,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1191,Halicz,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland,1191,Halicz,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Merchants,1191,Halicz,Poland
Poland Barley Farm,Barley,FALSE,52.8,Poland,1192,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1192,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Merchants,1192,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1192,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1192,,Poland
Poland Coal Mine,Coal,FALSE,76.8,Poland,1192,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1192,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1193,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1193,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland Nobility,1193,,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland,1193,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1193,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1194,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1194,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,1194,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1194,,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,1194,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1194,,Poland
Poland Distillery,Spirits,FALSE,20.8,Polish Clergy (Orthodox),1194,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland Nobility,1194,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1195,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,1195,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1195,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1195,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Poland,1195,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1196,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,1196,,Poland
Poland Brewery,Beer,FALSE,83.2,Polish Merchants,1196,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Poland,1196,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,1197,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1197,,Poland
Poland Wheat Farm,Wheat,FALSE,35.2,Poland,1197,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),1197,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Clergy (Orthodox),1197,,Poland
Poland Salt Mines,Salt,FALSE,25.6,Polish Clergy (Orthodox),1197,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,1198,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland Nobility,1198,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Clergy (Orthodox),1198,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland,1198,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,1198,,Poland
Poland Oat Farm,Oats,FALSE,35.2,Poland,1198,,Poland
Poland Distillery,Spirits,FALSE,20.8,Poland Nobility,1198,,Poland
Poland Salt Mines,Salt,FALSE,51.2,Poland,1198,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Clergy (Orthodox),1199,,Poland
Poland Rye Farm,Rye,FALSE,52.8,Polish Merchants,1199,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,1199,,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland Nobility,1199,,Poland
Poland Brewery,Beer,FALSE,20.8,Polish Clergy (Orthodox),1199,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland,1199,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119A,Czerwonogród,Poland
Poland Rye Farm,Rye,FALSE,70.4,Polish Merchants,119A,Czerwonogród,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,119A,Czerwonogród,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,119A,Czerwonogród,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland Nobility,119A,Czerwonogród,Poland
Poland Oat Farm,Oats,FALSE,52.8,Polish Merchants,119A,Czerwonogród,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland Nobility,119A,Czerwonogród,Poland
Poland Barley Farm,Barley,FALSE,70.4,Polish Merchants,119B,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland Nobility,119B,,Poland
Poland Wheat Farm,Wheat,FALSE,88,Poland,119B,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Clergy (Orthodox),119B,,Poland
Poland Brewery,Beer,FALSE,41.6,Poland Nobility,119B,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Clergy (Orthodox),119B,,Poland
Poland Barley Farm,Barley,FALSE,35.2,Polish Clergy (Orthodox),119C,Kamieniec Podolski,Poland
Poland Barley Farm,Barley,FALSE,17.6,Polish Merchants,119C,Kamieniec Podolski,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,119C,Kamieniec Podolski,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,119C,Kamieniec Podolski,Poland
Poland Wheat Farm,Wheat,FALSE,70.4,Poland,119C,Kamieniec Podolski,Poland
Poland Oat Farm,Oats,FALSE,88,Poland Nobility,119C,Kamieniec Podolski,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,119C,Kamieniec Podolski,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,119C,Kamieniec Podolski,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119D,,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Polish Clergy (Orthodox),119D,,Poland
Poland Oat Farm,Oats,FALSE,52.8,Poland,119D,,Poland
Poland Brewery,Beer,FALSE,41.6,Poland,119D,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Poland Nobility,119D,,Poland
Poland Barley Farm,Barley,FALSE,17.6,Poland,119E,,Poland
Poland Rye Farm,Rye,FALSE,17.6,Poland Nobility,119E,,Poland
Poland Wheat Farm,Wheat,FALSE,52.8,Polish Clergy (Orthodox),119E,,Poland
Poland Oat Farm,Oats,FALSE,17.6,Polish Merchants,119E,,Poland
Poland Oat Farm,Oats,FALSE,70.4,Poland Nobility,119E,,Poland
Poland Distillery,Spirits,FALSE,41.6,Poland,119E,,Poland
Poland Coal Mine,Coal,FALSE,19.2,Poland,119E,,Poland
Poland Copper Mine,Copper,FALSE,21.6,Polish Clergy (Orthodox),119E,,Poland
Poland Rye Farm,Rye,FALSE,35.2,Poland,119F,Trembowla,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland Nobility,119F,Trembowla,Poland
Poland Wheat Farm,Wheat,FALSE,17.6,Poland,119F,Trembowla,Poland
Poland Oat Farm,Oats,FALSE,88,Poland,119F,Trembowla,Poland
Poland Coal Mine,Coal,FALSE,19.2,Polish Merchants,119F,Trembowla,Poland
Poland Rye Farm,Rye,FALSE,17.6,Polish Merchants,11A0,,Poland
